Id;evtno;Lat;Lon;Depth;sta1;tstp1;tP1;sta2;tstp2;tP2;
#E025;25;35.69022024446123;-117.52252783483196;6.871141443105635;WBS;7.28;2019-07-04 19:15:09.210000;WMF;7.59;2019-07-04 19:15:09.780000;
#E026;26;35.660842696545885;-117.55207996376625;8.039179244841032;WBS;6.86;2019-07-04 19:21:01.310000;WMF;7.55;2019-07-04 19:21:02.260000;
#E027;27;35.68712393055525;-117.52692881553435;6.479217102847194;WBS;7.21;2019-07-04 19:24:56.240000;WMF;7.63;2019-07-04 19:24:56.860000;
#E028;28;35.72769858293922;-117.54491477652968;13.090111504419149;WBS;7.41;2019-07-04 19:27:08.640000;WMF;6.61;2019-07-04 19:27:07.720000;
#E029;29;35.701913220817325;-117.5033405157402;7.5061520495033855;WBS;7.56;2019-07-04 19:27:28.660000;WMF;7.54;2019-07-04 19:27:28.590000;
#E030;30;35.69661409720185;-117.55463447315836;9.287590467968254;WBS;7.05;2019-07-04 19:33:30.910000;WMF;7.14;2019-07-04 19:33:30.990000;
#E031;31;35.65596524255613;-117.59739050713375;4.170114779567472;WBS;6.26;2019-07-04 19:34:16.030000;WMF;7.7;2019-07-04 19:34:18.070000;
#E032;32;35.68590401757979;-117.52792268847594;5.998603736602949;WBS;7.18;2019-07-04 19:40:39.150000;WMF;7.68;2019-07-04 19:40:39.570000;
#E033;33;35.64379709726864;-117.59411039618374;7.41567140009488;WBS;6.3;2019-07-04 19:47:58.660000;WMF;7.5;2019-07-04 19:48:00.670000;
#E034;34;35.64898353504427;-117.61027437931004;9.136574790833686;WBS;6.21;2019-07-04 19:48:50.830000;WMF;7.21;2019-07-04 19:48:52.280000;
#E035;35;35.68541710411506;-117.4646422401149;9.52380044696398;WBS;7.9;2019-07-04 19:49:15.710000;WMF;7.65;2019-07-04 19:49:15.280000;
#E036;36;35.63474877445711;-117.57857722437342;2.2460691342288555;WBS;6.3;2019-07-04 19:52:21.710000;WMF;8.12;2019-07-04 19:52:23.400000;
#E037;37;35.68357702264348;-117.55961514845579;7.7480684150997785;WBS;6.89;2019-07-04 19:52:48.880000;WMF;7.36;2019-07-04 19:52:49.330000;
#E038;38;35.711940021755744;-117.53626671569769;11.516388668270636;WBS;7.38;2019-07-04 19:53:53.950000;WMF;6.92;2019-07-04 19:53:53.130000;
#E039;39;35.72237763215122;-117.55625991093268;12.545526257185047;WBS;7.26;2019-07-04 19:58:10.230000;WMF;6.65;2019-07-04 19:58:09.660000;
#E040;40;35.718646411408606;-117.54072445152399;12.273151264341731;WBS;7.39;2019-07-04 20:05:02.210000;WMF;6.78;2019-07-04 20:05:01.350000;
#E041;41;35.70328277488334;-117.55601502096648;10.216891216321102;WBS;7.1;2019-07-04 20:09:54.520000;WMF;7.0;2019-07-04 20:09:53.460000;
#E042;42;35.638334239554055;-117.61390183828951;2.373478718455628;WBS;5.96;2019-07-04 20:13:37.650000;WMF;7.91;2019-07-04 20:13:40.330000;
#E043;43;35.6395541009652;-117.58615782122848;6.588204214485913;WBS;6.34;2019-07-04 20:23:18.480000;WMF;7.66;2019-07-04 20:23:19.760000;
#E044;44;35.69280830477154;-117.5492547417391;8.961858829196972;WBS;7.08;2019-07-04 20:29:44.040000;WMF;7.23;2019-07-04 20:29:44.190000;
#E045;45;35.65611066447573;-117.56337509504479;4.753817747906078;WBS;6.63;2019-07-04 20:30:17.860000;WMF;7.81;2019-07-04 20:30:19.400000;
#E046;46;35.65860874801341;-117.57776355717863;8.492655627749034;WBS;6.58;2019-07-04 20:32:43.670000;WMF;7.38;2019-07-04 20:32:44.430000;
#E047;47;35.65566711488332;-117.59853215780625;9.294654525188882;WBS;6.37;2019-07-04 20:34:40.800000;WMF;7.21;2019-07-04 20:34:41.880000;
#E048;48;35.66516634085098;-117.55961908663716;8.635592841917997;WBS;6.81;2019-07-04 20:37:38.850000;WMF;7.41;2019-07-04 20:37:39.610000;
#E049;49;35.64008835538941;-117.59643986797678;7.495981149199462;WBS;6.25;2019-07-04 20:49:51.410000;WMF;7.51;2019-07-04 20:49:53.610000;
#E050;50;35.633407283132684;-117.60279050500685;2.2339226903260387;WBS;6.05;2019-07-04 20:53:34.770000;WMF;8.02;2019-07-04 20:53:37.430000;
#E051;51;35.67168209029056;-117.5485779487713;6.604068966258303;WBS;6.91;2019-07-04 20:54:54.470000;WMF;7.6;2019-07-04 20:54:55.050000;
#E052;52;35.69713390217846;-117.50458136366524;10.00408220669697;WBS;7.57;2019-07-04 20:55:08.920000;WMF;7.32;2019-07-04 20:55:08.210000;
#E053;53;35.708649360558134;-117.4942759095851;11.31740875650686;WBS;7.77;2019-07-04 20:55:35.880000;WMF;7.17;2019-07-04 20:55:34.920000;
#E054;54;35.684617048852424;-117.55344184876135;7.998586739974759;WBS;6.97;2019-07-04 20:57:21.920000;WMF;7.36;2019-07-04 20:57:22.320000;
#E055;55;35.659095850711154;-117.55913251787649;7.874139649394669;WBS;6.76;2019-07-04 20:58:19.010000;WMF;7.53;2019-07-04 20:58:20.400000;
#E056;56;35.67060746169529;-117.51638254015612;7.0178665518911005;WBS;7.23;2019-07-04 21:01:39.430000;WMF;7.72;2019-07-04 21:01:39.730000;
#E057;57;35.63285465681187;-117.58781288767298;6.253053255116607;WBS;6.27;2019-07-04 21:07:17.050000;WMF;7.73;2019-07-04 21:07:19.130000;
#E058;58;35.747281059739436;-117.59796250631874;15.458917866088898;WBS;7.06;2019-07-04 21:16:30.470000;WMF;6.01;2019-07-04 21:16:29.240000;
#E059;59;35.665497006048774;-117.56452888479372;8.930700638864943;WBS;6.77;2019-07-04 21:23:08.670000;WMF;7.36;2019-07-04 21:23:09.580000;
#E060;60;35.691763971962274;-117.5257100910704;9.173797686957446;WBS;7.31;2019-07-04 21:25:59.340000;WMF;7.33;2019-07-04 21:25:59.560000;
#E061;61;35.67527990179657;-117.55062151834348;6.988522769865516;WBS;6.92;2019-07-04 21:31:23.290000;WMF;7.53;2019-07-04 21:31:24.120000;
#E062;62;35.726473295960325;-117.5912041877587;12.994895113090267;WBS;6.95;2019-07-04 21:32:55.710000;WMF;6.41;2019-07-04 21:32:54.940000;
#E063;63;35.70552521125469;-117.4893540748728;10.939307691077381;WBS;7.79;2019-07-04 21:36:36.090000;WMF;7.25;2019-07-04 21:36:35.240000;
#E064;64;35.72311563582734;-117.53879835814492;12.934369569354663;WBS;7.45;2019-07-04 21:43:11.250000;WMF;6.7;2019-07-04 21:43:10.530000;
#E065;65;35.63743691195901;-117.58717060898334;6.822432566018699;WBS;6.32;2019-07-04 21:46:17.070000;WMF;7.66;2019-07-04 21:46:19.190000;
#E066;66;35.6739476293404;-117.58490081749538;11.01863012229194;WBS;6.66;2019-07-04 22:04:17.510000;WMF;6.99;2019-07-04 22:04:18.170000;
#E067;67;35.726610466489554;-117.59370300602271;13.070584486201394;WBS;6.93;2019-07-04 22:15:18.980000;WMF;6.39;2019-07-04 22:15:18.250000;
#E068;68;35.70899862047758;-117.54400364019696;11.238675197389522;WBS;7.28;2019-07-04 22:20:05.530000;WMF;6.93;2019-07-04 22:20:04.990000;
#E069;69;35.632781121824586;-117.57281846942483;2.3456230634212645;WBS;6.35;2019-07-04 22:20:35.590000;WMF;8.15;2019-07-04 22:20:37.310000;
#E070;70;35.676790145940956;-117.53987180562198;7.268357917772237;WBS;7.04;2019-07-04 22:31:48.570000;WMF;7.54;2019-07-04 22:31:49.420000;
#E071;71;35.63407875369203;-117.59382990283436;6.820203334461996;WBS;6.23;2019-07-04 22:35:47.630000;WMF;7.65;2019-07-04 22:35:49.130000;
#E072;72;35.72126976681668;-117.53933455517341;12.731648946445945;WBS;7.43;2019-07-04 22:38:23.350000;WMF;6.73;2019-07-04 22:38:22.440000;
#E073;73;35.63965055903052;-117.59220660779984;7.417898553165369;WBS;6.29;2019-07-04 22:44:18.120000;WMF;7.56;2019-07-04 22:44:20.200000;
#E074;74;35.71623498163319;-117.60852918337325;19.640673941325847;WBS;6.87;2019-07-04 22:48:56.750000;WMF;5.78;2019-07-04 22:48:55.310000;
#E075;75;35.74287737403228;-117.58270947484806;15.347111201149918;WBS;7.19;2019-07-04 22:51:52.570000;WMF;6.13;2019-07-04 22:51:51.590000;
#E076;76;35.6742998203596;-117.50430806149822;7.195858665805081;WBS;7.37;2019-07-04 22:52:07.190000;WMF;7.73;2019-07-04 22:52:07.480000;
#E077;77;35.661250109345694;-117.58161442284934;9.462028841740059;WBS;6.57;2019-07-04 22:57:06.320000;WMF;7.25;2019-07-04 22:57:07.360000;
#E078;78;35.67111364524402;-117.56695561997464;6.805401712154035;WBS;6.73;2019-07-04 23:03:38.280000;WMF;7.5;2019-07-04 23:03:39.680000;
#E079;79;35.695786522480134;-117.58198408781737;14.707214163343458;WBS;6.9;2019-07-04 23:06:22.420000;WMF;6.5;2019-07-04 23:06:21.830000;
#E080;80;35.70791786187146;-117.47877711918098;10.886751704619563;WBS;7.9;2019-07-04 23:07:21.550000;WMF;7.28;2019-07-04 23:07:20.740000;
#E081;81;35.671310238178805;-117.52301455238695;6.772017411656115;WBS;7.16;2019-07-04 23:08:45.260000;WMF;7.7;2019-07-04 23:08:45.430000;
#E082;82;35.73355283571471;-117.57401635775078;14.33648423470632;WBS;7.2;2019-07-04 23:18:35.250000;WMF;6.33;2019-07-04 23:18:34.080000;
#E083;83;35.71828030610981;-117.52248245932432;12.3434715928526;WBS;7.57;2019-07-04 23:22:30.090000;WMF;6.87;2019-07-04 23:22:29.650000;
#E084;84;35.665659837578744;-117.52321700337282;6.099899099981245;WBS;7.11;2019-07-04 23:23:29.070000;WMF;7.8;2019-07-04 23:23:29.650000;
#E085;85;35.71972101039385;-117.53426522859206;12.599795331782909;WBS;7.47;2019-07-04 23:26:24.910000;WMF;6.78;2019-07-04 23:26:24.190000;
#E086;86;35.70870398158801;-117.4898041751431;11.024887659227527;WBS;7.8;2019-07-04 23:28:32.040000;WMF;7.21;2019-07-04 23:28:31.640000;
#E087;87;35.71249220648698;-117.47871298645062;11.42146403725106;WBS;7.94;2019-07-04 23:31:54.920000;WMF;7.2;2019-07-04 23:31:54.290000;
#E088;88;35.731175137191364;-117.56273398248797;14.027475056281547;WBS;7.29;2019-07-04 23:37:04.760000;WMF;6.43;2019-07-04 23:37:04.420000;
#E089;89;35.668175579882195;-117.57198928711081;9.776813531330772;WBS;6.72;2019-07-04 23:44:04.420000;WMF;7.22;2019-07-04 23:44:04.750000;
#E090;90;35.76547893584476;-117.6497956790965;33.05004441216038;WBS;7.04;2019-07-04 23:45:32.570000;WMF;3.97;2019-07-04 23:45:28.800000;
#E091;91;35.702517122966725;-117.52148581892219;10.394971432617595;WBS;7.44;2019-07-04 23:46:22.510000;WMF;7.16;2019-07-04 23:46:21.770000;
#E092;92;35.65974997521509;-117.5803266425391;5.832666119610061;WBS;6.51;2019-07-04 23:46:40.860000;WMF;7.61;2019-07-04 23:46:42.410000;
#E093;93;35.711039346754696;-117.59128566865127;20.389748152000188;WBS;7.01;2019-07-04 23:51:06.840000;WMF;5.78;2019-07-04 23:51:05.150000;
#E094;94;35.67159279255405;-117.5127545036065;6.662582668537223;WBS;7.26;2019-07-04 23:54:46.470000;WMF;7.75;2019-07-04 23:54:46.870000;
#E095;95;35.69149515115302;-117.51453279762978;9.011062332880487;WBS;7.41;2019-07-05 00:01:12.120000;WMF;7.39;2019-07-05 00:01:11.750000;
#E096;96;35.73506080032807;-117.57382095820287;15.308722462628454;WBS;7.24;2019-07-05 00:08:33.310000;WMF;6.24;2019-07-05 00:08:32.250000;
#E097;97;35.72486441619946;-117.56753763504749;13.897329967527364;WBS;7.21;2019-07-05 00:09:30.770000;WMF;6.47;2019-07-05 00:09:29.740000;
#E098;98;35.67503643422201;-117.53773177840758;7.262501621880451;WBS;7.05;2019-07-05 00:14:15.490000;WMF;7.56;2019-07-05 00:14:16.220000;
#E099;99;35.70313676359725;-117.51026408833842;10.336884475243313;WBS;7.55;2019-07-05 00:16:53.060000;WMF;7.21;2019-07-05 00:16:53.250000;
#E100;100;35.65950350286562;-117.57300742613623;5.762842874913005;WBS;6.58;2019-07-05 00:17:28.260000;WMF;7.65;2019-07-05 00:17:28.960000;
#E101;101;35.7091839954851;-117.53890670532446;11.464580427805021;WBS;7.34;2019-07-05 00:20:36.620000;WMF;6.94;2019-07-05 00:20:36.440000;
#E102;102;35.63053303635672;-117.61193629496822;2.8196240068510905;WBS;5.96;2019-07-05 00:22:12.050000;WMF;7.94;2019-07-05 00:22:14.510000;
#E103;103;35.72968294795726;-117.56770811923545;14.50822077445401;WBS;7.25;2019-07-05 00:23:54.320000;WMF;6.38;2019-07-05 00:23:53.200000;
#E104;104;35.7241216025319;-117.56362763367552;13.7266846213607;WBS;7.24;2019-07-05 00:30:58.040000;WMF;6.51;2019-07-05 00:30:57.010000;
#E105;105;35.70953091886694;-117.45912191453395;10.497940448386332;WBS;8.09;2019-07-05 00:32:17.560000;WMF;7.38;2019-07-05 00:32:16.750000;
#E106;106;35.70404786490024;-117.48365886332206;10.14149965967299;WBS;7.81;2019-07-05 00:49:51.850000;WMF;7.34;2019-07-05 00:49:50.870000;
#E107;107;35.642869317314656;-117.63537466940967;4.566517184490445;WBS;5.84;2019-07-05 00:50:12.570000;WMF;7.59;2019-07-05 00:50:15.330000;
#E108;108;35.6275784668388;-117.620902208084;2.592815205694303;WBS;5.85;2019-07-05 00:50:39.600000;WMF;7.94;2019-07-05 00:50:42.390000;
#E109;109;35.62313696784884;-117.58620875633392;1.5731272429112415;WBS;6.14;2019-07-05 00:53:00.990000;WMF;8.22;2019-07-05 00:53:02.950000;
#E110;110;35.72803238959723;-117.55447316369101;14.12643595161203;WBS;7.36;2019-07-05 00:54:15.610000;WMF;6.49;2019-07-05 00:54:15.080000;
#E111;111;35.71978681444221;-117.56548274459759;13.186357338945356;WBS;7.18;2019-07-05 00:56:53.350000;WMF;6.58;2019-07-05 00:56:52.080000;
#E112;112;35.72577337481779;-117.54500510309511;13.70634960958991;WBS;7.43;2019-07-05 00:59:19.310000;WMF;6.59;2019-07-05 00:59:18.740000;
#E113;113;35.678018087091736;-117.57965175690818;7.973116668570705;WBS;6.67;2019-07-05 00:59:36.800000;WMF;7.29;2019-07-05 00:59:37.360000;
#E114;114;35.72233568858574;-117.56775881840078;13.527526469739232;WBS;7.18;2019-07-05 01:04:17.510000;WMF;6.52;2019-07-05 01:04:16.230000;
#E115;115;35.703230745360905;-117.60931396720788;19.900927802669358;WBS;6.77;2019-07-05 01:05:31.120000;WMF;5.8;2019-07-05 01:05:29.570000;
#E116;116;35.7008326410026;-117.59703738130425;18.636619628385265;WBS;6.85;2019-07-05 01:14:13.630000;WMF;5.99;2019-07-05 01:14:12.100000;
#E117;117;35.67195036699734;-117.51251518252438;6.530697270953759;WBS;7.26;2019-07-05 01:18:23.500000;WMF;7.76;2019-07-05 01:18:23.880000;
#E118;118;35.70259935261618;-117.5422022345683;10.707523139841868;WBS;7.25;2019-07-05 01:24:38.790000;WMF;7.04;2019-07-05 01:24:38.890000;
#E119;119;35.66935153697249;-117.5756361429175;6.986101389419383;WBS;6.64;2019-07-05 01:33:19.590000;WMF;7.46;2019-07-05 01:33:20.110000;
#E120;120;35.64613141813976;-117.59580537037746;4.538385505044234;WBS;6.25;2019-07-05 01:35:46.470000;WMF;7.75;2019-07-05 01:35:48.580000;
#E121;121;35.71482542839563;-117.57378132655063;19.70885016752525;WBS;7.2;2019-07-05 01:39:35.320000;WMF;5.9;2019-07-05 01:39:34.430000;
#E122;122;35.648963027913915;-117.60260887522992;4.988626847345579;WBS;6.21;2019-07-05 01:43:25.870000;WMF;7.66;2019-07-05 01:43:27.760000;
#E123;123;35.650137789784296;-117.59209750678632;4.9731328092774;WBS;6.32;2019-07-05 01:46:02.560000;WMF;7.7;2019-07-05 01:46:04.660000;
#E124;124;35.71677251198662;-117.47656817298984;11.38581865370779;WBS;7.98;2019-07-05 01:52:06.630000;WMF;7.17;2019-07-05 01:52:05.520000;
#E125;125;35.703018038229885;-117.50663365002953;10.183697042009783;WBS;7.58;2019-07-05 01:53:01.800000;WMF;7.24;2019-07-05 01:53:01.450000;
#E126;126;35.70603054313601;-117.60959006730023;21.847950920223063;WBS;6.82;2019-07-05 02:01:50.470000;WMF;5.57;2019-07-05 02:01:48.920000;
#E127;127;35.731383885680735;-117.57575222508984;15.400260795815516;WBS;7.2;2019-07-05 02:04:40.930000;WMF;6.25;2019-07-05 02:04:39.720000;
#E128;128;35.70177066840329;-117.50748982674916;10.00724495772922;WBS;7.56;2019-07-05 02:10:09.520000;WMF;7.26;2019-07-05 02:10:09.030000;
#E129;129;35.69885355887065;-117.59246124569165;18.637698908410115;WBS;6.88;2019-07-05 02:19:51.160000;WMF;6.01;2019-07-05 02:19:49.640000;
#E130;130;35.65278936877;-117.60529912256418;5.578301792053798;WBS;6.22;2019-07-05 02:21:46.350000;WMF;7.57;2019-07-05 02:21:48.430000;
#E131;131;35.72940755544853;-117.57418092490256;15.197361236959573;WBS;7.2;2019-07-05 02:25:13.880000;WMF;6.29;2019-07-05 02:25:12.560000;
#E132;132;35.638291115603174;-117.60802726943743;3.866986333291442;WBS;6.07;2019-07-05 02:28:06.500000;WMF;7.81;2019-07-05 02:28:09.190000;
#E133;133;35.70564388284137;-117.52547449105786;10.850001126165559;WBS;7.43;2019-07-05 02:32:26.070000;WMF;7.08;2019-07-05 02:32:25.730000;
#E134;134;35.694787452138726;-117.49557403435905;8.894879026382718;WBS;7.61;2019-07-05 02:41:58.650000;WMF;7.46;2019-07-05 02:41:58.210000;
#E135;135;35.698555828640515;-117.59866694398711;19.438043522024714;WBS;6.83;2019-07-05 02:45:19.350000;WMF;5.9;2019-07-05 02:45:17.770000;
#E136;136;35.701209457840314;-117.56811193187588;16.805201732479027;WBS;7.11;2019-07-05 02:49:50.930000;WMF;6.29;2019-07-05 02:49:49.920000;
#E137;137;35.602896309890546;-117.60156854247037;-0.8952732177997387;WBS;5.81;2019-07-05 02:54:04.370000;WMF;8.51;2019-07-05 02:54:07.190000;
#E138;138;35.6448069061278;-117.57424347813472;4.018446499547366;WBS;6.44;2019-07-05 02:57:57.880000;WMF;7.9;2019-07-05 02:57:59.900000;
#E139;139;35.676221042841476;-117.49860862883816;6.522771549749491;WBS;7.42;2019-07-05 03:00:00;WMF;7.79;2019-07-05 03:00:00.370000;
#E140;140;35.70478615173512;-117.49931536832656;10.168304080402281;WBS;7.66;2019-07-05 03:02:12.880000;WMF;7.26;2019-07-05 03:02:12.230000;
#E141;141;35.65649495672165;-117.60871605772051;6.131517318484357;WBS;6.22;2019-07-05 03:04:40.930000;WMF;7.48;2019-07-05 03:04:42.970000;
#E142;142;35.70799158603431;-117.49151538822578;10.414095671702137;WBS;7.76;2019-07-05 03:06:31.330000;WMF;7.25;2019-07-05 03:06:30.570000;
#E143;143;35.666976956347966;-117.57801955270908;6.8356115455057065;WBS;6.6;2019-07-05 03:15:27.810000;WMF;7.48;2019-07-05 03:15:28.980000;
#E144;144;35.70936058923168;-117.54621372672733;11.867222914683964;WBS;7.28;2019-07-05 03:16:59.700000;WMF;6.87;2019-07-05 03:16:59.650000;
#E145;145;35.66760167680254;-117.56907468396935;6.766419486428576;WBS;6.69;2019-07-05 03:17:52.200000;WMF;7.52;2019-07-05 03:17:53.360000;
#E146;146;35.671179310735496;-117.50251878589053;5.953958875197875;WBS;7.34;2019-07-05 03:20:03.700000;WMF;7.86;2019-07-05 03:20:04.110000;
#E147;147;35.722704797227564;-117.5510146360603;13.867713392895242;WBS;7.36;2019-07-05 03:24:07.180000;WMF;6.57;2019-07-05 03:24:06.280000;
#E148;148;35.6996385704346;-117.56706264959045;16.269768028699502;WBS;7.1;2019-07-05 03:31:31.680000;WMF;6.36;2019-07-05 03:31:30.960000;
#E149;149;35.6400473523238;-117.61728469824978;4.287526319079862;WBS;6.0;2019-07-05 03:41:15.920000;WMF;7.72;2019-07-05 03:41:18.650000;
#E150;150;35.68121873014741;-117.56677621723541;8.408109420268907;WBS;6.83;2019-07-05 03:42:11.060000;WMF;7.29;2019-07-05 03:42:11.640000;
#E151;151;35.719646835385426;-117.55773935218454;13.637972999067019;WBS;7.27;2019-07-05 03:43:11.790000;WMF;6.58;2019-07-05 03:43:10.560000;
#E152;152;35.7029750955996;-117.47280094134365;9.3767705231073;WBS;7.89;2019-07-05 03:46:23.520000;WMF;7.46;2019-07-05 03:46:22.750000;
#E153;153;35.718409135238396;-117.46130281680794;11.092542164302163;WBS;8.13;2019-07-05 03:50:25.010000;WMF;7.25;2019-07-05 03:50:24.080000;
#E154;154;35.7063608098672;-117.53973031194481;11.316467598477342;WBS;7.31;2019-07-05 03:55:28.470000;WMF;6.97;2019-07-05 03:55:27.650000;
#E155;155;35.706844065012376;-117.57125915098179;18.58139245463078;WBS;7.15;2019-07-05 03:56:38.430000;WMF;6.06;2019-07-05 03:56:37.630000;
#E156;156;35.70368818558583;-117.56709422532501;17.47028617108936;WBS;7.15;2019-07-05 03:58:56.620000;WMF;6.21;2019-07-05 03:58:55.490000;
#E157;157;35.71978402777046;-117.47991339593939;11.644014017902693;WBS;7.97;2019-07-05 04:02:27.850000;WMF;7.11;2019-07-05 04:02:26.820000;
#E158;158;35.71953585499146;-117.47748259675862;11.55684604031327;WBS;7.99;2019-07-05 04:04:52.010000;WMF;7.13;2019-07-05 04:04:51.010000;
